timestamp,Afvoer toren 3
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,33.0
2024-12-31,18.0
2025-01-01,0.0
2025-01-02,30.0
2025-01-03,21.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,38.0
2025-01-07,42.0
2025-01-08,42.0
2025-01-09,43.0
2025-01-10,39.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,41.0
2025-01-14,44.0
2025-01-15,41.0
2025-01-16,42.0
2025-01-17,39.0
2025-01-18,0.0
2025-01-19,4.0
2025-01-20,47.0
2025-01-21,49.0
2025-01-22,48.0
2025-01-23,47.0
2025-01-24,41.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,46.0
2025-01-28,47.0
2025-01-29,43.0
2025-01-30,48.0
2025-01-31,34.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,41.0
2025-02-04,44.0
2025-02-05,42.0
2025-02-06,42.0
2025-02-07,39.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,38.0
2025-02-11,43.0
2025-02-12,42.0
2025-02-13,38.0
2025-02-14,31.0
2025-02-15,1.0
2025-02-16,2.0
2025-02-17,40.0
2025-02-18,40.0
2025-02-19,42.0
2025-02-20,41.0
2025-02-21,37.0
2025-02-22,0.0
2025-02-23,4.0
2025-02-24,43.0
2025-02-25,42.0
2025-02-26,50.0
2025-02-27,49.0
2025-02-28,42.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,40.0
2025-03-04,47.0
2025-03-05,39.0
2025-03-06,43.0
2025-03-07,38.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,36.0
2025-03-11,46.0
2025-03-12,44.0
2025-03-13,44.0
2025-03-14,40.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,40.0
2025-03-18,44.0
2025-03-19,44.0
2025-03-20,46.0
2025-03-21,39.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,42.0
2025-03-25,47.0
2025-03-26,42.0
2025-03-27,49.0
2025-03-28,36.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,42.0
2025-04-01,49.0
2025-04-02,45.0
2025-04-03,51.0
2025-04-04,41.0
2025-04-05,0.0
2025-04-06,5.0
2025-04-07,40.0
2025-04-08,46.0
2025-04-09,43.0
2025-04-10,50.0
2025-04-11,36.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,44.0
2025-04-15,48.0
2025-04-16,45.0
2025-04-17,43.0
2025-04-18,22.0
2025-04-19,1.0
2025-04-20,0.0
2025-04-21,3.0
2025-04-22,45.0
2025-04-23,39.0
2025-04-24,37.0
2025-04-25,30.0
2025-04-26,0.0
2025-04-27,1.0
2025-04-28,41.0
2025-04-29,45.0
2025-04-30,43.0
2025-05-01,43.0
2025-05-02,33.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,15.0
2025-05-06,44.0
2025-05-07,44.0
2025-05-08,46.0
2025-05-09,35.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,44.0
2025-05-13,46.0
2025-05-14,43.0
2025-05-15,43.0
2025-05-16,39.0
2025-05-17,1.0
2025-05-18,2.0
2025-05-19,47.0
2025-05-20,51.0
2025-05-21,46.0
2025-05-22,45.0
2025-05-23,37.0
2025-05-24,0.0
2025-05-25,6.0
2025-05-26,46.0
2025-05-27,47.0
2025-05-28,44.0
2025-05-29,0.0
2025-05-30,29.0
2025-05-31,1.0
2025-06-01,0.0
2025-06-02,44.0
2025-06-03,44.0
2025-06-04,39.0
