timestamp,Toevoer keuken
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,64.0
2024-12-31,63.0
2025-01-01,67.0
2025-01-02,62.0
2025-01-03,64.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,67.0
2025-01-07,63.0
2025-01-08,64.0
2025-01-09,64.0
2025-01-10,62.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,62.0
2025-01-14,62.0
2025-01-15,63.0
2025-01-16,62.0
2025-01-17,60.0
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,53.0
2025-01-21,62.0
2025-01-22,62.0
2025-01-23,63.0
2025-01-24,65.0
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,66.0
2025-01-28,54.0
2025-01-29,65.0
2025-01-30,64.0
2025-01-31,61.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,62.0
2025-02-04,62.0
2025-02-05,62.0
2025-02-06,61.0
2025-02-07,60.0
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,42.0
2025-02-11,61.0
2025-02-12,57.0
2025-02-13,62.0
2025-02-14,60.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,60.0
2025-02-18,60.0
2025-02-19,61.0
2025-02-20,47.0
2025-02-21,33.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,64.0
2025-02-25,64.0
2025-02-26,64.0
2025-02-27,63.0
2025-02-28,62.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,55.0
2025-03-04,63.0
2025-03-05,64.0
2025-03-06,64.0
2025-03-07,65.0
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,63.0
2025-03-11,66.0
2025-03-12,63.0
2025-03-13,61.0
2025-03-14,63.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,61.0
2025-03-18,50.0
2025-03-19,63.0
2025-03-20,65.0
2025-03-21,64.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,65.0
2025-03-25,64.0
2025-03-26,64.0
2025-03-27,65.0
2025-03-28,64.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,64.0
2025-04-01,62.0
2025-04-02,63.0
2025-04-03,64.0
2025-04-04,64.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,63.0
2025-04-08,63.0
2025-04-09,63.0
2025-04-10,65.0
2025-04-11,61.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,64.0
2025-04-15,66.0
2025-04-16,64.0
2025-04-17,65.0
2025-04-18,63.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,64.0
2025-04-22,65.0
2025-04-23,54.0
2025-04-24,58.0
2025-04-25,45.0
2025-04-26,0.0
2025-04-27,0.0
2025-04-28,65.0
2025-04-29,64.0
2025-04-30,66.0
2025-05-01,67.0
2025-05-02,67.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,64.0
2025-05-06,64.0
2025-05-07,64.0
2025-05-08,64.0
2025-05-09,42.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,65.0
2025-05-13,59.0
2025-05-14,66.0
2025-05-15,65.0
2025-05-16,66.0
2025-05-17,0.0
2025-05-18,0.0
2025-05-19,64.0
2025-05-20,66.0
2025-05-21,60.0
2025-05-22,72.0
2025-05-23,71.0
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,70.0
2025-05-27,71.0
2025-05-28,70.0
2025-05-29,70.0
2025-05-30,71.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,57.0
2025-06-03,59.0
2025-06-04,70.0
